lsoa_code,dominant_crime,latitude,longitude
E01002658,Violence and sexual offences,51.472496,-0.340128
E01002659,Violence and sexual offences,51.467484999999996,-0.3439955
E01002660,Violence and sexual offences,51.471543,-0.385211
E01002661,Violence and sexual offences,51.472937,-0.38860249999999996
E01002662,Violence and sexual offences,51.470822,-0.372772
E01002663,Violence and sexual offences,51.468528,-0.38101
E01002665,Violence and sexual offences,51.464489,-0.386228
E01002666,Violence and sexual offences,51.46589,-0.390713
E01002667,Violence and sexual offences,51.468984,-0.323341
E01002668,Violence and sexual offences,51.468005,-0.329153
E01002669,Violence and sexual offences,51.46859,-0.337863
E01002670,Violence and sexual offences,51.460463,-0.334231
E01002671,Violence and sexual offences,51.460762,-0.329441
E01002672,Violence and sexual offences,51.459046,-0.337438
E01002673,Violence and sexual offences,51.458538,-0.333668
E01002674,Violence and sexual offences,51.478955,-0.347179
E01002675,Violence and sexual offences,51.482083,-0.336764
E01002676,Violence and sexual offences,51.481661,-0.351828
E01002677,Violence and sexual offences,51.474757,-0.339627
E01002678,Violence and sexual offences,51.485895,-0.330138
E01002679,Violence and sexual offences,51.482034,-0.329274
E01002680,Violence and sexual offences,51.479188,-0.342176
E01002681,Violence and sexual offences,51.473944,-0.325681
E01002682,Violence and sexual offences,51.478407000000004,-0.324763
E01002686,Violence and sexual offences,51.482004,-0.314996
E01002687,Violence and sexual offences,51.491796,-0.269623
E01002689,Violence and sexual offences,51.48871,-0.255305
E01002690,Violence and sexual offences,51.48858,-0.263458
E01002691,Violence and sexual offences,51.499162,-0.282126
E01002692,Violence and sexual offences,51.491657,-0.27765
E01002693,Violence and sexual offences,51.493053,-0.258337
E01002694,Violence and sexual offences,51.53599,-0.11455
E01002695,Violence and sexual offences,51.533375,-0.110726
E01002696,Theft from the person,51.533651,-0.107153
E01002697,Violence and sexual offences,51.5326055,-0.115524
E01002698,Violence and sexual offences,51.543899,-0.1098
E01002699,Violence and sexual offences,51.541348,-0.106937
E01002700,Violence and sexual offences,51.539127,-0.111429
E01002701,Violence and sexual offences,51.527302,-0.089842
E01002702,Violence and sexual offences,51.527966,-0.094933
E01002703,Violence and sexual offences,51.526009,-0.099556
E01002704,Theft from the person,51.525368,-0.087384
E01002706,Violence and sexual offences,51.524899,-0.092979
E01002707,Violence and sexual offences,51.5304115,-0.103625
E01002708,Violence and sexual offences,51.5425585,-0.123661
E01002709,Violence and sexual offences,51.537959,-0.119315
E01002710,Violence and sexual offences,51.536581,-0.11809549999999999
E01002711,Violence and sexual offences,51.531715,-0.120992
E01002712,Violence and sexual offences,51.5440355,-0.116983
E01002713,Violence and sexual offences,51.545317,-0.114974
E01002714,Violence and sexual offences,51.539939,-0.116894
E01002715,Violence and sexual offences,51.540418,-0.11783
E01002716,Violence and sexual offences,51.545601,-0.087047
E01002717,Violence and sexual offences,51.546251,-0.094322
E01002718,Violence and sexual offences,51.543252,-0.087327
E01002719,Violence and sexual offences,51.544464,-0.0972245
E01002720,Violence and sexual offences,51.543958,-0.091779
E01002721,Violence and sexual offences,51.538983,-0.08696
E01002722,Violence and sexual offences,51.54034,-0.089932
E01002723,Violence and sexual offences,51.527461,-0.1025
E01002724,Violence and sexual offences,51.521376,-0.104346
E01002725,Violence and sexual offences,51.527044,-0.107317
E01002726,Violence and sexual offences,51.526172,-0.109612
E01002727,Violence and sexual offences,51.529409,-0.106464
E01002728,Violence and sexual offences,51.529985,-0.115322
E01002729,Violence and sexual offences,51.528921,-0.11251
E01002730,Violence and sexual offences,51.559338,-0.113647
E01002732,Violence and sexual offences,51.559414,-0.110346
E01002733,Violence and sexual offences,51.560643,-0.121585
E01002734,Theft from the person,51.564222,-0.107238
E01002735,Violence and sexual offences,51.565968,-0.109289
E01002736,Violence and sexual offences,51.564163,-0.11193
E01002737,Violence and sexual offences,51.563679,-0.115812
E01002738,Violence and sexual offences,51.550767,-0.09700049999999999
E01002739,Violence and sexual offences,51.550678,-0.106396
E01002740,Violence and sexual offences,51.548289,-0.101159
E01002741,Violence and sexual offences,51.557938,-0.091519
E01002742,Violence and sexual offences,51.560706,-0.096141
E01002743,Violence and sexual offences,51.557568,-0.090422
E01002744,Violence and sexual offences,51.554568,-0.093533
E01002745,Violence and sexual offences,51.553879,-0.103244
E01002747,Violence and sexual offences,51.561704,-0.102332
E01002748,Violence and sexual offences,51.564087,-0.104245
E01002749,Violence and sexual offences,51.557495,-0.100041
E01002751,Violence and sexual offences,51.55683,-0.112703
E01002752,Violence and sexual offences,51.555507,-0.099809
E01002753,Violence and sexual offences,51.56648,-0.127878
E01002754,Violence and sexual offences,51.568996,-0.135263
E01002755,Violence and sexual offences,51.572225,-0.123752
E01002756,Violence and sexual offences,51.573213,-0.121314
E01002757,Violence and sexual offences,51.572231,-0.133215
E01002758,Violence and sexual offences,51.571228,-0.128309
E01002759,Violence and sexual offences,51.570207,-0.131001
E01002760,Violence and sexual offences,51.568802,-0.126881
E01002762,Violence and sexual offences,51.550679,-0.118873
E01002763,Violence and sexual offences,51.55652,-0.118487
E01002764,Violence and sexual offences,51.550329,-0.125208
E01002765,Violence and sexual offences,51.548551,-0.118377
E01002766,Violence and sexual offences,51.547689,-0.125336
E01002767,Violence and sexual offences,51.553619,-0.1157475
E01002768,Violence and sexual offences,51.5578,-0.137753
E01002769,Violence and sexual offences,51.56006,-0.131232
E01002770,Theft from the person,51.565655,-0.136413
E01002771,Violence and sexual offences,51.561821,-0.138648
E01002772,Violence and sexual offences,51.564661,-0.131376
E01002773,Violence and sexual offences,51.564098,-0.138021
E01002774,Violence and sexual offences,51.563264,-0.129836
E01002775,Violence and sexual offences,51.548021,-0.092093
E01002776,Violence and sexual offences,51.548072,-0.084923
E01002777,Violence and sexual offences,51.550194,-0.081689
E01002778,Violence and sexual offences,51.546998,-0.07802200000000001
E01002779,Violence and sexual offences,51.552704500000004,-0.0894775
E01002780,Violence and sexual offences,51.549942,-0.088174
E01002781,Violence and sexual offences,51.5507185,-0.0925045
E01002782,Violence and sexual offences,51.551082,-0.081845
E01002783,Violence and sexual offences,51.551278,-0.128376
E01002784,Violence and sexual offences,51.554166,-0.127579
E01002785,Violence and sexual offences,51.560527,-0.125467
E01002786,Violence and sexual offences,51.556925,-0.124133
E01002787,Violence and sexual offences,51.553264,-0.12688
E01002788,Violence and sexual offences,51.5571425,-0.130049
E01002789,Violence and sexual offences,51.556188,-0.133414
E01002790,Violence and sexual offences,51.54325,-0.103568
E01002791,Violence and sexual offences,51.544728500000005,-0.10151
E01002792,Violence and sexual offences,51.54036,-0.103773
E01002793,Violence and sexual offences,51.540552,-0.099116
E01002794,Theft from the person,51.536819,-0.103405
E01002795,Violence and sexual offences,51.546146,-0.104471
E01002796,Violence and sexual offences,51.547339,-0.11047
E01002797,Violence and sexual offences,51.539526,-0.093949
E01002798,Violence and sexual offences,51.537112,-0.091421
E01002799,Violence and sexual offences,51.5383535,-0.0981735
E01002800,Violence and sexual offences,51.53519,-0.095417
E01002801,Violence and sexual offences,51.535014,-0.100995
E01002802,Violence and sexual offences,51.533408,-0.0971
E01002804,Violence and sexual offences,51.568867,-0.121303
E01002805,Violence and sexual offences,51.569557,-0.112733
E01002806,Violence and sexual offences,51.567905,-0.118304
E01002807,Violence and sexual offences,51.566066,-0.123858
E01002808,Violence and sexual offences,51.564407,-0.118619
E01002809,Violence and sexual offences,51.563861,-0.126121
E01002810,Violence and sexual offences,51.562777,-0.122604
E01002811,Violence and sexual offences,51.571616,-0.117608
E01002812,Violence and sexual offences,51.495884,-0.191382
E01002813,Violence and sexual offences,51.496297,-0.194962
E01002814,Violence and sexual offences,51.493756,-0.201919
E01002815,Violence and sexual offences,51.494409,-0.199229
E01002816,Violence and sexual offences,51.500123,-0.193474
E01002817,Violence and sexual offences,51.498696,-0.197943
E01002818,Violence and sexual offences,51.499694,-0.160567
E01002819,Violence and sexual offences,51.4980475,-0.166868
E01002821,Violence and sexual offences,51.4947075,-0.17346099999999998
E01002823,Violence and sexual offences,51.493841,-0.172996
E01002824,Violence and sexual offences,51.504123,-0.194249
E01002825,Violence and sexual offences,51.502934,-0.1971445
E01002826,Violence and sexual offences,51.502647,-0.191644
E01002827,Violence and sexual offences,51.50876,-0.194681
E01002828,Violence and sexual offences,51.508217,-0.198288
E01002829,Violence and sexual offences,51.517255,-0.201338
E01002830,Violence and sexual offences,51.517721,-0.20438699999999999
E01002831,Violence and sexual offences,51.51696,-0.206869
E01002832,Violence and sexual offences,51.514462,-0.204031
E01002833,Violence and sexual offences,51.515351,-0.204053
E01002834,Violence and sexual offences,51.492147,-0.18901
E01002835,Violence and sexual offences,51.493923,-0.182988
E01002836,Violence and sexual offences,51.491375,-0.183033
E01002837,Violence and sexual offences,51.48988,-0.181251
E01002839,Violence and sexual offences,51.493971,-0.188548
E01002840,Violence and sexual offences,51.481634,-0.177824
E01002841,Violence and sexual offences,51.479113,-0.182384
E01002842,Violence and sexual offences,51.480459,-0.179853
E01002843,Violence and sexual offences,51.480482,-0.182461
E01002844,Violence and sexual offences,51.485038,-0.170399
E01002845,Violence and sexual offences,51.484441,-0.173372
E01002846,Violence and sexual offences,51.488728,-0.194763
E01002847,Violence and sexual offences,51.491763,-0.19373
E01002848,Violence and sexual offences,51.492339,-0.199706
E01002849,Violence and sexual offences,51.489927,-0.191437
E01002850,Violence and sexual offences,51.492775,-0.193585
E01002851,Violence and sexual offences,51.492925,-0.195058
E01002852,Violence and sexual offences,51.525687,-0.213587
E01002853,Violence and sexual offences,51.52216,-0.21221
E01002854,Violence and sexual offences,51.522307,-0.204051
E01002855,Violence and sexual offences,51.520487,-0.206981
E01002856,Violence and sexual offences,51.518004,-0.209749
E01002857,Violence and sexual offences,51.524197,-0.206637
E01002858,Violence and sexual offences,51.492517,-0.165365
E01002859,Violence and sexual offences,51.492164,-0.159359
E01002860,Violence and sexual offences,51.493718,-0.166226
E01002861,Violence and sexual offences,51.491035,-0.162604
E01002862,Violence and sexual offences,51.49236,-0.167437
E01002863,Violence and sexual offences,51.495855,-0.157564
E01002864,Violence and sexual offences,51.4994475,-0.203418
E01002865,Violence and sexual offences,51.500181,-0.1980765
E01002866,Violence and sexual offences,51.501384,-0.212411
E01002867,Violence and sexual offences,51.497961,-0.2076195
E01002868,Violence and sexual offences,51.502038,-0.206557
E01002869,Violence and sexual offences,51.5047515,-0.213418
E01002870,Violence and sexual offences,51.510723,-0.216462
E01002871,Violence and sexual offences,51.507335,-0.207156
E01002872,Violence and sexual offences,51.510819,-0.211858
E01002873,Violence and sexual offences,51.506376,-0.214643
E01002874,Violence and sexual offences,51.514772,-0.208949
E01002875,Violence and sexual offences,51.511024500000005,-0.207064
E01002876,Violence and sexual offences,51.5186925,-0.221485
E01002877,Violence and sexual offences,51.515077,-0.219717
E01002878,Theft from the person,51.517393,-0.213525
E01002879,Violence and sexual offences,51.515051,-0.210786
E01002880,Violence and sexual offences,51.514267,-0.217693
E01002881,Violence and sexual offences,51.512265,-0.213251
E01002882,Violence and sexual offences,51.512775,-0.202354
E01002883,Violence and sexual offences,51.509855,-0.199802
E01002884,Violence and sexual offences,51.509592,-0.196941
E01002885,Violence and sexual offences,51.510183,-0.193666
E01002886,Violence and sexual offences,51.514181,-0.198513
E01002887,Violence and sexual offences,51.495568,-0.182925
E01002888,Violence and sexual offences,51.495398,-0.188275
E01002889,Violence and sexual offences,51.501165,-0.191246
E01002890,Violence and sexual offences,51.498406,-0.185646
E01002891,Violence and sexual offences,51.499542000000005,-0.181747
E01002892,Violence and sexual offences,51.496387,-0.1802805
E01002893,Violence and sexual offences,51.486543,-0.189187
E01002894,Violence and sexual offences,51.488541999999995,-0.190771
E01002896,Violence and sexual offences,51.485045,-0.184822
E01002897,Violence and sexual offences,51.484144,-0.18601
E01002898,Violence and sexual offences,51.49062,-0.185834
E01002899,Violence and sexual offences,51.486639,-0.167265
E01002900,Violence and sexual offences,51.485174,-0.165137
E01002901,Violence and sexual offences,51.487005,-0.152085
E01002902,Violence and sexual offences,51.491028,-0.158761
E01002903,Violence and sexual offences,51.488601,-0.163368
E01002904,Violence and sexual offences,51.52468,-0.224811
E01002905,Violence and sexual offences,51.523546,-0.214044
E01002906,Violence and sexual offences,51.522718,-0.217658
E01002907,Violence and sexual offences,51.522883,-0.224881
E01002908,Violence and sexual offences,51.521262,-0.224588
E01002909,Violence and sexual offences,51.519674,-0.213081
E01002910,Violence and sexual offences,51.487313,-0.17373
E01002911,Violence and sexual offences,51.484652,-0.175956
E01002912,Violence and sexual offences,51.484251,-0.181459
E01002913,Violence and sexual offences,51.482392,-0.183354
E01002914,Violence and sexual offences,51.488899,-0.167245
E01002915,Violence and sexual offences,51.382654,-0.273625
E01002916,Violence and sexual offences,51.386316,-0.283344
E01002917,Violence and sexual offences,51.386559,-0.275605
E01002918,Violence and sexual offences,51.381735,-0.269866
E01002919,Violence and sexual offences,51.380636,-0.281346
E01002920,Violence and sexual offences,51.389414,-0.280855
E01002921,Violence and sexual offences,51.3935085,-0.296205
E01002922,Violence and sexual offences,51.391342,-0.291524
E01002923,Violence and sexual offences,51.390529,-0.296113
E01002924,Violence and sexual offences,51.391778,-0.28332650000000004
E01002925,Violence and sexual offences,51.388625,-0.292936
E01002926,Violence and sexual offences,51.397264,-0.282194
E01002927,Violence and sexual offences,51.400182,-0.270032
E01002928,Violence and sexual offences,51.400501500000004,-0.263702
E01002929,Violence and sexual offences,51.402737,-0.2558145
E01002930,Violence and sexual offences,51.401117,-0.25607
E01002931,Violence and sexual offences,51.400795,-0.251406
E01002932,Violence and sexual offences,51.401674,-0.274776
E01002933,Violence and sexual offences,51.416473,-0.294317
E01002934,Violence and sexual offences,51.419156,-0.293556
E01002935,Violence and sexual offences,51.414155,-0.285634
E01002937,Violence and sexual offences,51.414132,-0.29483
E01002938,Violence and sexual offences,51.419488,-0.289831
E01002939,Violence and sexual offences,51.364450500000004,-0.2989905
E01002940,Violence and sexual offences,51.36437,-0.306072
E01002941,Violence and sexual offences,51.367777,-0.306721
E01002942,Violence and sexual offences,51.367981,-0.302785
E01002943,Violence and sexual offences,51.365871,-0.312322
E01002944,Violence and sexual offences,51.366518,-0.2882615
E01002945,Violence and sexual offences,51.363177,-0.292112
E01002946,Violence and sexual offences,51.363144,-0.289197
E01002947,Violence and sexual offences,51.361984,-0.298477
E01002948,Violence and sexual offences,51.35096,-0.314711
E01002949,Violence and sexual offences,51.361463,-0.309715
E01002950,Violence and sexual offences,51.356959,-0.30392949999999996
E01002951,Violence and sexual offences,51.418153,-0.28080700000000003
E01002952,Violence and sexual offences,51.415841,-0.27128
E01002953,Violence and sexual offences,51.4154855,-0.2522895
E01002954,Violence and sexual offences,51.414633,-0.281064
E01002955,Violence and sexual offences,51.433928,-0.258319
E01002956,Violence and sexual offences,51.429335,-0.264295
E01002957,Violence and sexual offences,51.42,-0.278607
E01002958,Violence and sexual offences,51.404401,-0.26419000000000004
E01002959,Violence and sexual offences,51.411877000000004,-0.269475
E01002960,Violence and sexual offences,51.410711,-0.27597
E01002961,Violence and sexual offences,51.409774,-0.264426
E01002962,Violence and sexual offences,51.407685,-0.2707255
E01002963,Violence and sexual offences,51.404409,-0.25978
E01002964,Violence and sexual offences,51.411057,-0.299856
E01002965,Violence and sexual offences,51.402632,-0.304703
E01002966,Violence and sexual offences,51.402288,-0.295503
E01002967,Violence and sexual offences,51.39825,-0.3073395
E01002968,Theft from the person,51.410758,-0.303908
E01002969,Violence and sexual offences,51.4079955,-0.287219
E01002970,Violence and sexual offences,51.406925,-0.282096
E01002971,Violence and sexual offences,51.407267,-0.293396
E01002972,Violence and sexual offences,51.410293,-0.290846
E01002973,Violence and sexual offences,51.403765,-0.273434
E01002974,Violence and sexual offences,51.411563,-0.28765
E01002975,Violence and sexual offences,51.38594,-0.264145
E01002976,Violence and sexual offences,51.386493,-0.241
E01002977,Violence and sexual offences,51.38533,-0.256147
E01002978,Violence and sexual offences,51.382037,-0.246316
E01002979,Violence and sexual offences,51.382482,-0.257503
E01002980,Violence and sexual offences,51.388113,-0.256625
E01002981,Violence and sexual offences,51.391436,-0.263737
E01002982,Violence and sexual offences,51.392542,-0.253746
E01002983,Violence and sexual offences,51.3933775,-0.248801
E01002984,Violence and sexual offences,51.398361,-0.2597275
E01002985,Violence and sexual offences,51.397928,-0.251356
E01002986,Violence and sexual offences,51.395294,-0.268143
E01002987,Violence and sexual offences,51.392702,-0.30642199999999997
E01002988,Violence and sexual offences,51.392043,-0.312515
E01002989,Violence and sexual offences,51.393313,-0.307754
E01002990,Violence and sexual offences,51.396317,-0.302511
E01002991,Violence and sexual offences,51.39985,-0.296769
E01002992,Violence and sexual offences,51.398498,-0.291739
E01002993,Violence and sexual offences,51.388063,-0.309414
E01002994,Violence and sexual offences,51.3817335,-0.300604
E01002995,Violence and sexual offences,51.387625,-0.301262
E01002996,Violence and sexual offences,51.383167,-0.29124
E01002997,Violence and sexual offences,51.384666,-0.296518
E01002998,Violence and sexual offences,51.3794,-0.290905
E01002999,Violence and sexual offences,51.391514,-0.300373
E01003000,Violence and sexual offences,51.37611,-0.291631
E01003001,Violence and sexual offences,51.377606,-0.282431
E01003002,Violence and sexual offences,51.376732,-0.301623
E01003003,Violence and sexual offences,51.380733,-0.287144
E01003004,Violence and sexual offences,51.375004,-0.297029
E01003005,Violence and sexual offences,51.371633,-0.296455
E01003006,Violence and sexual offences,51.43009,-0.309515
E01003007,Violence and sexual offences,51.428768,-0.300041
E01003008,Violence and sexual offences,51.425619499999996,-0.299713
E01003009,Violence and sexual offences,51.4240855,-0.291331
E01003010,Violence and sexual offences,51.422163,-0.301634
E01003011,Violence and sexual offences,51.419089,-0.303089
E01003013,Theft from the person,51.499692,-0.117649
E01003014,Violence and sexual offences,51.497269,-0.111573
E01003015,Violence and sexual offences,51.494015,-0.113348
E01003016,Violence and sexual offences,51.506344,-0.111477
E01003017,Violence and sexual offences,51.503895,-0.110037
E01003018,Violence and sexual offences,51.455011,-0.1205425
E01003019,Violence and sexual offences,51.457039,-0.127046
E01003020,Violence and sexual offences,51.459998,-0.117873
E01003021,Violence and sexual offences,51.454066,-0.12427
E01003022,Violence and sexual offences,51.4530465,-0.127695
E01003023,Violence and sexual offences,51.44712,-0.1252385
E01003024,Violence and sexual offences,51.449267,-0.122436
E01003025,Violence and sexual offences,51.446478,-0.119551
E01003026,Violence and sexual offences,51.456706,-0.142687
E01003027,Violence and sexual offences,51.456682,-0.134375
E01003028,Violence and sexual offences,51.45339,-0.136202
E01003029,Violence and sexual offences,51.458178,-0.131164
E01003030,Violence and sexual offences,51.454271,-0.144782
E01003031,Violence and sexual offences,51.451694,-0.139906
E01003032,Violence and sexual offences,51.460353,-0.138047
E01003033,Violence and sexual offences,51.457349,-0.138087
E01003034,Violence and sexual offences,51.469756,-0.139685
E01003035,Violence and sexual offences,51.46327,-0.134716
E01003036,Violence and sexual offences,51.46695,-0.137202
E01003037,Violence and sexual offences,51.468541,-0.148076
E01003038,Violence and sexual offences,51.466161,-0.144262
E01003039,Violence and sexual offences,51.463228,-0.140216
E01003040,Violence and sexual offences,51.463186,-0.146119
E01003041,Violence and sexual offences,51.462029,-0.137787
E01003042,Violence and sexual offences,51.462901,-0.149763
E01003043,Violence and sexual offences,51.457969,-0.109291
E01003044,Violence and sexual offences,51.459409,-0.104116
E01003045,Violence and sexual offences,51.469283,-0.110323
E01003046,Violence and sexual offences,51.469215,-0.104459
E01003047,Theft from the person,51.462606,-0.114035
E01003048,Violence and sexual offences,51.465582,-0.104617
E01003049,Violence and sexual offences,51.466431,-0.108283
E01003050,Violence and sexual offences,51.46005,-0.113022
E01003051,Violence and sexual offences,51.463056,-0.106503
E01003052,Violence and sexual offences,51.461392,-0.109804
E01003053,Violence and sexual offences,51.4668,-0.117826
E01003054,Violence and sexual offences,51.463465,-0.131467
E01003055,Theft from the person,51.462256,-0.117021
E01003056,Violence and sexual offences,51.462455,-0.127261
E01003057,Violence and sexual offences,51.460651,-0.129391
E01003058,Violence and sexual offences,51.460552,-0.123255
E01003059,Violence and sexual offences,51.468884,-0.113879
E01003060,Violence and sexual offences,51.467694,-0.116484
E01003061,Theft from the person,51.464965,-0.115267
E01003062,Violence and sexual offences,51.4202545,-0.080895
E01003063,Violence and sexual offences,51.420338,-0.086609
E01003064,Violence and sexual offences,51.433571,-0.094403
E01003065,Violence and sexual offences,51.429869,-0.0928705
E01003066,Violence and sexual offences,51.4306725,-0.1009515
E01003067,Violence and sexual offences,51.428299,-0.088178
E01003068,Violence and sexual offences,51.427658,-0.093527
E01003069,Violence and sexual offences,51.424311,-0.091443
E01003070,Violence and sexual offences,51.424888,-0.087016
E01003071,Violence and sexual offences,51.455904,-0.104686
E01003072,Violence and sexual offences,51.4573765,-0.097461
E01003073,Violence and sexual offences,51.463649,-0.100645
E01003074,Violence and sexual offences,51.453252,-0.105413
E01003075,Violence and sexual offences,51.471761,-0.098701
E01003076,Violence and sexual offences,51.468077,-0.093916
E01003077,Violence and sexual offences,51.467244,-0.10097
E01003078,Violence and sexual offences,51.463494,-0.092857
E01003079,Violence and sexual offences,51.43542,-0.104728
E01003080,Violence and sexual offences,51.433396,-0.110743
E01003081,Violence and sexual offences,51.431543,-0.103522
E01003082,Violence and sexual offences,51.425671,-0.1029505
E01003083,Violence and sexual offences,51.430408,-0.111847
E01003084,Violence and sexual offences,51.429559,-0.10428
E01003085,Violence and sexual offences,51.4249515,-0.109361
E01003086,Violence and sexual offences,51.423545,-0.100505
E01003087,Violence and sexual offences,51.422921,-0.105864
E01003088,Violence and sexual offences,51.4645985,-0.12515
E01003089,Violence and sexual offences,51.473068,-0.134717
E01003090,Violence and sexual offences,51.465286,-0.129399
E01003091,Violence and sexual offences,51.470291,-0.135421
E01003092,Violence and sexual offences,51.4709755,-0.1312845
E01003093,Violence and sexual offences,51.471940000000004,-0.122477
E01003094,Violence and sexual offences,51.468139,-0.124033
E01003095,Violence and sexual offences,51.468124,-0.132378
E01003096,Violence and sexual offences,51.465897,-0.121534
E01003097,Violence and sexual offences,51.479625,-0.125859
E01003098,Violence and sexual offences,51.479531,-0.118191
E01003099,Violence and sexual offences,51.482541,-0.111868
E01003100,Violence and sexual offences,51.479371,-0.112304
E01003101,Violence and sexual offences,51.485964,-0.113586
E01003102,Violence and sexual offences,51.485215999999994,-0.123707
E01003104,Violence and sexual offences,51.479741,-0.123457
E01003105,Violence and sexual offences,51.489228,-0.1152045
E01003106,Violence and sexual offences,51.489076,-0.109528
E01003107,Violence and sexual offences,51.487605,-0.111175
E01003108,Violence and sexual offences,51.489778,-0.105996
E01003110,Violence and sexual offences,51.493392,-0.1068235
E01003111,Violence and sexual offences,51.490825,-0.111492
E01003112,Violence and sexual offences,51.49275,-0.118209
E01003113,Violence and sexual offences,51.426208,-0.131347
E01003114,Violence and sexual offences,51.423124,-0.133485
E01003115,Violence and sexual offences,51.42208,-0.130206
E01003116,Violence and sexual offences,51.435245,-0.133554
E01003117,Violence and sexual offences,51.436987,-0.12926
E01003118,Violence and sexual offences,51.430997,-0.130001
E01003119,Violence and sexual offences,51.427859,-0.134568
E01003120,Violence and sexual offences,51.428487,-0.130304
E01003121,Violence and sexual offences,51.476416,-0.128662
E01003122,Violence and sexual offences,51.477049,-0.131847
E01003123,Violence and sexual offences,51.475874,-0.12708
E01003124,Violence and sexual offences,51.47472,-0.123695
E01003125,Violence and sexual offences,51.477083,-0.119232
E01003126,Violence and sexual offences,51.473358,-0.121714
E01003127,Violence and sexual offences,51.46979,-0.118107
E01003128,Violence and sexual offences,51.471632,-0.125411
E01003129,Violence and sexual offences,51.477405,-0.123049
E01003130,Violence and sexual offences,51.440833,-0.121529
E01003131,Violence and sexual offences,51.440341,-0.126492
E01003132,Violence and sexual offences,51.441412,-0.117417
E01003133,Violence and sexual offences,51.440043,-0.106968
E01003134,Violence and sexual offences,51.438216,-0.116313
E01003135,Violence and sexual offences,51.436928,-0.120723
E01003136,Violence and sexual offences,51.44472,-0.127976
E01003137,Violence and sexual offences,51.444276,-0.125285
E01003138,Violence and sexual offences,51.441124,-0.133458
E01003139,Violence and sexual offences,51.415372,-0.13931
E01003140,Violence and sexual offences,51.413144,-0.133924
E01003141,Violence and sexual offences,51.415521,-0.124477
E01003142,Violence and sexual offences,51.413082,-0.138025
E01003143,Violence and sexual offences,51.414494,-0.14378649999999998
E01003144,Violence and sexual offences,51.419727,-0.124709
E01003145,Violence and sexual offences,51.417658,-0.129208
E01003146,Violence and sexual offences,51.418468,-0.13809
E01003147,Violence and sexual offences,51.416447,-0.128883
E01003148,Violence and sexual offences,51.427225,-0.125782
E01003149,Violence and sexual offences,51.424926,-0.118221
E01003150,Violence and sexual offences,51.425235,-0.127941
E01003151,Violence and sexual offences,51.435838,-0.125421
E01003152,Violence and sexual offences,51.433386,-0.118764
E01003153,Violence and sexual offences,51.433826,-0.126907
E01003154,Violence and sexual offences,51.429515,-0.117733
E01003155,Violence and sexual offences,51.431316,-0.124939
E01003156,Violence and sexual offences,51.444638,-0.137356
E01003157,Violence and sexual offences,51.44503,-0.14339
E01003158,Violence and sexual offences,51.443087,-0.136942
E01003159,Violence and sexual offences,51.451406,-0.131833
E01003160,Violence and sexual offences,51.449579,-0.133829
E01003161,Violence and sexual offences,51.448169,-0.141278
E01003162,Violence and sexual offences,51.448062,-0.129246
E01003163,Violence and sexual offences,51.446576,-0.134076
E01003164,Violence and sexual offences,51.440597,-0.105183
E01003165,Violence and sexual offences,51.437048,-0.09192
E01003166,Violence and sexual offences,51.435989,-0.103427
E01003167,Violence and sexual offences,51.435922,-0.099392
E01003168,Violence and sexual offences,51.448408,-0.100434
E01003169,Violence and sexual offences,51.444755,-0.106966
E01003170,Violence and sexual offences,51.445007,-0.09738
E01003171,Violence and sexual offences,51.449875,-0.116717
E01003172,Violence and sexual offences,51.448992,-0.112517
E01003173,Violence and sexual offences,51.44874,-0.118799
E01003174,Violence and sexual offences,51.442624,-0.112028
E01003175,Violence and sexual offences,51.445039,-0.115923
E01003176,Violence and sexual offences,51.457085,-0.117088
E01003177,Violence and sexual offences,51.453993,-0.112826
E01003178,Violence and sexual offences,51.453095,-0.117452
E01003179,Violence and sexual offences,51.451185,-0.113128
E01003180,Violence and sexual offences,51.476159,-0.103424
E01003181,Violence and sexual offences,51.478084,-0.112952
E01003182,Violence and sexual offences,51.4723415,-0.104492
E01003183,Violence and sexual offences,51.477813,-0.109222
E01003184,Violence and sexual offences,51.475331,-0.111513
E01003185,Violence and sexual offences,51.476237,-0.113578
E01003186,Violence and sexual offences,51.472204,-0.114604
E01003187,Violence and sexual offences,51.475395,-0.106841
E01003188,Violence and sexual offences,51.471594,-0.110069
E01003189,Violence and sexual offences,51.427702,-0.022085
E01003190,Violence and sexual offences,51.426847499999994,-0.036497
E01003191,Violence and sexual offences,51.427132,-0.02696
E01003192,Violence and sexual offences,51.425304,-0.021254
E01003193,Violence and sexual offences,51.430225,-0.0342355
E01003194,Violence and sexual offences,51.439597,-0.027943
E01003195,Violence and sexual offences,51.435328,-0.032165
E01003196,Violence and sexual offences,51.432513,-0.021551
E01003197,Violence and sexual offences,51.430038,-0.027129
E01003198,Violence and sexual offences,51.46509,0.002988
E01003199,Violence and sexual offences,51.463271,-0.009782
E01003200,Violence and sexual offences,51.46678,0.00905
E01003201,Violence and sexual offences,51.463887,-0.01059
E01003202,Violence and sexual offences,51.461935,0.007624
E01003203,Violence and sexual offences,51.458882,0.00448
E01003204,Violence and sexual offences,51.47195,-0.008549
E01003205,Violence and sexual offences,51.4707815,-0.012937
E01003206,Violence and sexual offences,51.466925,-0.007837
E01003207,Violence and sexual offences,51.473764,-0.025164
E01003209,Violence and sexual offences,51.472378,-0.033922
E01003210,Violence and sexual offences,51.471183,-0.029379
